회사명_x,거래소코드,회계년도,자산(*)(천원),자본(*)(천원),영업이익(천원),당기순이익(천원),이자비용(천원),자본금(*)(천원),이자보상배율,영업이익증가율_x,총자본증가율_x,자기자본증가율_x,순이익증가율_x,자본잠식률,회사명_y,산업코드,산업명,업종코드,소속코드,설립일,상장일,상장폐지일,기업규모코드,기업규모명,감사의견코드,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),총자본증가율_y,유형자산증가율,유동자산증가율,영업이익증가율_y,순이익증가율_y,재고자산증가율,자기자본증가율_y,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,총자본순이익률,자기자본영업이익률,자기자본순이익률,자본금영업이익률,자본금순이익률,조세 대 조세차감전순이익률,기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),CPS(Cash flow Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,매출채권 대 상,제품비율,매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,상품,제품회전률,원,부재료회전률,재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,감사의견
(주)마이크로엔엑스,448780,2018-12-01,19245322.0,5524782.0,-1752737.0,-1988724.0,365776.0,684540.0,-4.791831612790341,-1098.1588523721932,3.4674816473962533,-6.28794533852759,-7.4928682461864335,-707.0794986414234,(주)마이크로엔엑스,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2001/07/07,2022/12/21,,20.0,중소기업,UQ,27,제조업,3.47,0.81,7.89,0.0,0.0,6.25,-6.29,-7.15,0.0,0.0,1.86,0.0,0.0,22.03,-25.94,-29.43,-9.19,-9.26,-10.51,-30.7,-34.83,-256.05,-290.52,0.0,-8.65,-9.9,-11.23,77.97,125.94,-3.49,5.2,0.33,0.96,128.67,12.08,0.6,3.94,7.32,17.23,70.53,2.66,3.14,3.2,0.0,-36.82,-6.75,0.0,0.0,0.0,98718.41,-37523.0,-14678.94,714.7,16.72,-25604.6,27.84,33.95,38.59,18.39,72.16,28.71,71.29,807.08,251.36,104.88,89.25,58.94,24.75,56.73,0.0,165.88,162.09,34.2,248.35,108.68,38.85,139.67,0.0,-3.36,60.55,210.91,-4.79,7.15,76.4,203.62,281.58,-5.48,-6.45,-3.91,-11.12,-4.99,0.36,0.38,1.18,9.87,0.51,12.8,28.53,1.31,1.99,3.83,95.38,10.25,8.94,20.7,7.34,49.76,0.49,0.5,0.61,0.0,0.01,174.08,0.0,0.0,0.9,1.29,8.94,2.58,619.17,-519.17,-1142.41,,,,
(주)마이크로엔엑스,448780,2019-12-01,20341868.0,7478596.0,350351.0,92618.0,375643.0,811930.0,0.9326701149761876,-119.9887946679964,5.697727478916703,35.364544700587274,1.046571570514561,-821.088763809688,(주)마이크로엔엑스,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2001/07/07,2022/12/21,,20.0,중소기업,UQ,27,제조업,5.7,-1.83,25.71,0.0,0.0,47.29,35.36,18.75,0.0,0.0,-2.03,0.0,0.0,37.49,4.37,1.15,1.84,1.77,0.47,5.39,1.42,46.82,12.38,41.42,2.3,1.79,0.47,62.51,95.63,-3.21,4.52,0.47,0.98,98.87,13.28,0.81,4.47,7.93,15.18,98.22,2.73,3.52,3.37,0.0,-25.96,14.99,0.0,0.0,0.0,117232.91,1669.0,-3533.57,827.51,7.3,5118.05,33.12,39.78,49.51,19.94,66.88,36.76,63.24,921.09,181.93,135.91,65.2,39.27,16.73,53.15,0.0,177.37,337.42,29.97,172.0,138.14,82.92,33.86,0.0,-17.67,52.43,142.61,0.93,8.28,75.36,171.29,250.77,-4.85,-5.84,-3.06,-7.77,0.97,0.41,0.41,1.23,10.73,0.6,11.26,32.41,1.33,2.11,3.57,102.32,15.16,8.79,9.94,6.53,55.86,0.58,0.6,0.56,0.0,0.01,2294.75,0.0,0.0,11.28,17.28,160.14,28.59,46.98,53.02,4.04,,,,
(주)마이크로엔엑스,448780,2020-12-01,19601902.0,7135857.0,-109210.0,-443658.0,294275.0,811930.0,-0.3711154532325206,-131.17159648466824,-3.637650190238184,-4.582932411377749,-5.790191971323069,-778.8758883154951,(주)마이크로엔엑스,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2001/07/07,2022/12/21,,20.0,중소기업,UQ,27,제조업,-4.81,-3.25,-6.31,0.0,0.0,8.51,-4.58,-34.74,0.0,0.0,-4.07,0.0,0.0,42.03,-1.8,-8.47,-0.43,-0.48,-2.23,-1.29,-6.07,-11.63,-54.64,0.0,-0.82,-0.48,-2.25,57.97,101.8,-6.67,5.38,-1.5,0.37,108.25,17.85,0.88,4.84,8.7,14.04,132.92,2.25,2.72,2.72,0.0,-33.42,9.6,0.0,0.0,0.0,64506.73,-400.0,-8339.46,778.88,10.03,-1162.84,32.59,46.07,48.36,17.58,67.41,36.85,63.15,878.88,182.9,107.61,87.25,47.05,15.67,48.08,0.0,417.64,195.15,11.51,171.35,101.37,59.0,69.98,0.0,-4.76,55.3,150.06,-0.32,7.79,124.56,254.49,367.09,-3.76,-4.29,-2.37,-8.77,-0.34,0.26,0.27,0.72,6.45,0.42,9.21,39.65,0.8,1.4,1.87,194.69,9.2,4.59,4.83,3.71,98.34,0.39,0.4,0.34,0.0,0.0,1477.34,0.0,0.0,7.63,11.5,138.84,28.21,70.36,29.64,-30.03,,,,
(주)마이크로엔엑스,448780,2021-12-01,22337101.0,8274683.0,192055.0,24863.0,324528.0,818180.0,0.5917979342306365,-275.85843787198974,13.953742856177945,15.959204339436738,1.0560409143980274,-911.3523918942042,(주)마이크로엔엑스,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2001/07/07,2022/12/21,,20.0,중소기업,UQ,27,제조업,14.24,5.27,33.57,0.0,0.0,10.67,15.96,34.25,0.0,0.0,4.89,0.0,0.0,35.75,2.91,0.35,1.08,0.99,0.12,2.66,0.32,25.11,3.05,67.29,1.58,0.99,0.12,64.25,97.09,-2.56,4.29,1.41,0.21,99.66,13.89,0.71,4.18,5.17,12.29,170.51,2.32,2.57,2.77,0.0,-28.52,9.64,0.0,0.0,0.0,4330.06,22.0,181.77,911.35,9.4,126.03,38.11,38.18,61.58,23.56,61.89,37.41,62.59,1011.35,165.44,88.95,125.27,77.45,52.56,33.77,189.27,295.65,216.35,11.42,167.32,81.33,44.02,85.99,418.48,7.69,56.58,151.24,0.64,9.11,104.82,190.16,312.81,-1.38,-1.53,-0.86,-2.72,0.68,0.34,0.34,0.91,8.63,0.54,20.02,18.23,0.95,1.63,2.3,158.99,11.54,5.65,5.82,5.66,64.49,0.53,0.53,0.49,0.0,0.0,1790.25,0.0,0.0,8.09,13.23,228.11,25.46,56.02,43.98,1.39,,,,
(주)마이크로엔엑스,448780,2022-12-01,23978351.0,9453793.0,1060784.0,752513.0,452795.0,1636360.0,2.342746717609514,452.3334461482388,7.347641039005026,14.249609320381218,29.26637976109078,-477.73307829572957,(주)마이크로엔엑스,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2001/07/07,2022/12/21,,20.0,중소기업,UQ,27,제조업,7.76,6.51,9.1,442.89,3052.97,26.79,14.63,24.18,0.0,0.0,6.92,0.0,0.0,39.94,12.72,8.98,4.89,4.84,3.41,12.51,8.83,90.53,63.88,6.83,5.31,4.89,3.45,60.06,87.28,-3.72,5.0,0.72,0.57,91.29,12.17,0.67,5.29,3.42,10.74,204.33,3.1,3.62,3.61,0.0,-4.68,19.98,0.0,0.0,0.0,5336.02,301.0,188.8,479.65,6.89,678.99,38.59,44.36,62.83,21.47,61.41,39.8,60.2,579.65,154.32,74.78,215.89,120.11,79.42,29.28,82.64,295.27,163.86,9.92,151.28,44.91,22.27,106.37,204.36,20.71,52.03,130.74,2.47,4.8,100.94,162.21,268.07,2.11,2.44,1.27,3.46,2.55,0.38,0.38,0.98,7.11,0.62,22.62,16.14,0.99,1.69,2.39,152.54,14.18,5.84,5.68,7.65,47.68,0.62,0.63,0.61,0.0,0.01,2599.07,35.12,118.0,10.9,18.36,447.3,29.77,38.62,61.38,30.16,,,,
(주)메디쎄이,200580,2013-12-01,11924002.0,7452254.0,314460.0,891912.0,133018.0,705000.0,2.364040956862981,-70.3558877207801,-50.2718014262115,-21.17180902945516,0.1852446402919285,-957.057304964539,(주)메디쎄이,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2003/10/14,2015/10/20,,20.0,중소기업,,27,제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)메디쎄이,200580,2014-12-01,17585751.0,12951218.0,2055177.0,1978268.0,92043.0,866529.0,22.3284443140706,553.5575271894676,47.48195278732761,73.78927234632636,1.218008054606284,-1394.6087205390702,(주)메디쎄이,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2003/10/14,2015/10/20,,20.0,중소기업,UQ,27,제조업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.49,19.39,18.66,11.81,11.69,11.25,15.87,15.27,237.17,228.3,11.21,11.64,12.55,12.08,45.51,80.61,1.07,0.66,1.14,2.77,80.08,16.3,0.68,0.8,8.09,23.23,127.94,1.5,3.05,3.05,0.0,67.37,93.31,0.0,0.0,0.0,7517.35,1229.0,812.99,1394.61,5.17,1457.57,75.23,35.94,303.74,48.19,24.77,73.65,26.35,1494.61,33.63,31.12,368.57,236.1,50.54,81.68,49.32,2000.61,103.24,4.08,35.78,27.72,66.84,8.07,10.84,54.82,17.15,23.28,22.33,13.95,124.82,41.09,154.47,24.73,38.01,6.52,10.81,29.57,0.6,0.65,0.82,12.23,2.29,54.6,6.69,0.8,1.25,2.23,163.75,2.82,14.54,40.09,2.73,133.74,2.43,2.91,0.63,0.0,0.0,4491.49,0.0,0.0,25.54,166.5,449.6,42.37,31.64,68.36,44.04,,,,
(주)메디쎄이,200580,2015-12-01,22729922.0,16249605.0,90596.0,225213.0,113176.0,1863040.0,0.8004877359157418,-95.59181520618418,29.251926744555856,25.46777453672697,-0.8861564762711625,-772.2091313122638,(주)메디쎄이,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2003/10/14,2015/10/20,,20.0,중소기업,UQ,27,제조업,29.25,92.94,1.14,-95.59,-88.62,-1.32,25.47,6.79,0.0,0.0,114.65,0.0,0.0,46.93,0.8,1.99,0.72,0.45,1.12,0.62,1.54,6.64,16.5,1.55,1.41,0.48,1.2,53.07,99.2,0.51,0.52,1.47,2.18,98.73,15.13,0.7,0.51,5.54,13.31,66.18,1.06,3.72,3.74,0.0,55.48,88.53,0.0,0.0,0.0,6531.26,67.0,600.99,772.21,5.31,52.28,58.87,35.07,143.12,38.22,41.13,71.49,28.51,872.21,57.54,51.58,290.63,188.71,79.06,82.54,53.47,1052.73,96.39,7.84,39.88,28.33,65.81,11.55,21.38,38.61,13.37,18.7,0.8,7.72,117.55,60.54,185.87,16.88,35.99,4.81,9.66,1.53,0.56,0.61,0.78,8.29,2.04,40.28,9.06,0.85,1.32,2.4,152.33,2.91,18.58,50.38,2.92,125.06,1.65,2.12,0.65,0.0,0.0,2746.09,30.51,125.77,12.08,39.12,144.57,24.26,63.51,36.49,8.2,,,,
(주)메디쎄이,200580,2016-12-01,30898810.0,20484842.0,206321.0,235241.0,206661.0,1971148.0,0.9983547935991792,127.73742770100225,35.938917872221474,26.063630469786816,0.0445267369112795,-939.2340909967187,(주)메디쎄이,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2003/10/14,2015/10/20,,20.0,중소기업,UQ,27,제조업,35.94,38.48,1.91,127.74,4.45,45.77,26.06,1.47,27.18,3.33,84.64,-1.8,-2.6,49.26,1.8,2.05,0.81,0.77,0.88,1.12,1.28,10.76,12.27,25.6,1.61,0.91,1.04,50.74,98.2,0.09,1.71,0.95,1.31,98.17,15.03,0.85,1.68,10.89,16.83,66.91,2.32,3.05,4.21,0.0,45.16,90.38,0.0,0.0,0.0,2981.01,68.0,-388.84,939.23,6.72,53.55,44.13,50.16,78.99,21.99,55.87,66.3,33.7,1039.23,84.27,71.97,197.22,98.29,9.7,75.72,101.76,722.36,87.86,10.48,50.84,33.75,49.87,17.09,52.07,21.75,21.95,33.11,1.0,9.39,117.61,115.85,210.94,-2.19,-3.37,-0.74,-1.99,1.05,0.43,0.51,0.63,5.99,1.36,21.17,17.24,0.85,1.48,1.99,183.25,2.32,21.49,41.71,2.54,143.84,0.86,1.37,0.6,0.0,0.0,3586.64,38.57,123.5,11.61,36.9,119.98,31.23,48.94,51.06,6.56,,,,
(주)메디쎄이,200580,2017-12-01,32107059.0,13106179.0,-595450.0,-595450.0,1069500.0,1739080.0,-0.5567554932211314,-388.6036806723504,3.910341530952155,-36.020111846603456,-3.531233926058808,-653.6271476872829,(주)메디쎄이,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2003/10/14,2015/10/20,,20.0,중소기업,UQ,27,제조업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.27,-7.09,-3.25,-4.01,-4.04,-1.85,-9.9,-4.54,-74.61,-34.24,0.0,1.44,-5.08,-2.33,49.73,107.09,2.73,5.78,-2.06,2.23,103.88,30.46,0.0,4.96,5.03,10.65,55.28,5.57,7.36,7.36,0.0,49.79,87.67,0.0,0.0,0.0,4642.6,-171.0,-450.59,653.63,0.0,-329.12,43.49,41.73,76.98,25.34,56.51,40.82,59.18,753.63,138.42,86.38,125.76,73.28,9.37,104.46,203.72,1796.26,184.19,5.82,144.98,84.73,47.42,60.25,276.05,8.91,45.29,110.94,-1.21,6.54,76.3,99.12,139.64,-9.35,-12.22,-5.53,-9.71,-1.23,0.57,0.72,1.4,10.52,0.96,54.01,6.76,1.31,2.25,3.14,116.22,5.54,24.42,10.32,3.01,121.4,1.01,1.62,0.73,0.0,0.0,7835.31,75.26,183.02,24.4,69.15,191.33,42.81,82.97,17.03,-7.6,,,,
(주)메디쎄이,200580,2018-12-01,33370710.0,15268139.0,2314333.0,2314333.0,1101434.0,1739080.0,2.1011998903247946,-488.6695776303636,3.935741981225993,16.495730754173277,4.886695776303636,-777.9434528601329,(주)메디쎄이,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2003/10/14,2015/10/20,,20.0,중소기업,UQ,27,제조업,3.94,-6.19,12.8,0.0,0.0,-5.39,16.5,6.93,22.11,0.0,-2.89,6.93,-24.96,63.0,8.24,11.82,4.95,4.93,7.07,11.37,16.31,92.78,133.08,1.89,10.42,6.18,8.87,37.0,91.76,3.81,5.6,0.98,1.46,89.28,27.52,0.0,5.58,6.48,12.97,71.18,5.91,7.18,7.37,0.0,58.74,90.42,0.0,0.0,0.0,4964.52,586.0,460.34,777.94,0.0,409.26,47.2,35.0,89.41,30.68,52.8,45.75,54.25,877.94,115.39,111.24,89.85,58.4,13.58,133.15,0.0,2613.27,370.45,5.1,118.56,114.83,96.74,3.73,0.0,-5.34,45.95,100.43,1.46,7.78,75.92,91.36,136.12,0.11,0.13,0.06,0.1,1.47,0.6,0.75,1.38,11.25,1.05,63.15,5.78,1.32,2.13,3.45,105.75,7.4,25.08,8.71,2.91,125.22,1.09,1.78,0.67,0.0,0.0,10134.09,91.89,195.72,30.37,95.34,294.78,51.78,53.35,46.65,22.84,,,,
(주)메디쎄이,200580,2019-12-01,34610215.0,16854438.0,1448200.0,1448200.0,726249.0,1739080.0,1.9940819195620236,-37.42473533411138,3.714350099233732,10.389602819308896,-0.3742473533411138,-869.1582905904271,(주)메디쎄이,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2003/10/14,2015/10/20,,20.0,중소기업,UQ,27,제조업,3.71,-8.01,11.78,18.93,-37.42,-14.64,10.39,2.03,-9.3,-5.0,-3.49,7.39,13.89,65.07,9.61,7.25,5.65,5.65,4.26,11.95,9.02,110.34,83.27,9.97,6.39,7.03,5.31,34.93,90.39,-1.55,3.63,0.62,2.1,92.05,30.55,0.0,3.74,6.53,13.86,82.09,4.04,5.27,4.99,0.0,62.23,90.5,0.0,0.0,0.0,5065.09,379.0,1092.47,869.16,0.0,486.75,50.87,26.73,103.55,37.27,49.13,48.7,51.3,969.16,100.88,97.31,102.74,75.28,24.98,167.92,1002.53,986.45,490.04,17.02,105.35,101.68,95.81,3.67,131.67,1.36,39.85,81.84,2.64,8.69,83.53,86.69,139.82,17.24,22.19,8.84,15.33,2.65,0.59,0.73,1.24,11.48,1.11,36.9,9.89,1.2,1.73,3.91,93.41,11.11,24.12,8.04,2.62,139.34,1.15,1.96,0.59,0.0,0.0,9506.33,83.35,210.18,27.47,97.22,339.14,47.61,62.17,37.83,15.23,,,,
(주)메디쎄이,200580,2020-12-01,34484955.0,17095294.0,-94741.0,-94741.0,441408.0,1739080.0,-0.2146336269392489,-106.5419831514984,-0.3619162724068592,1.4290360793993928,-1.065419831514984,-883.0079122294547,(주)메디쎄이,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2003/10/14,2015/10/20,,20.0,중소기업,UQ,27,제조업,-0.36,-3.38,1.87,26.34,0.0,-18.46,1.43,-6.06,-51.1,10.53,-2.67,-15.02,-2.25,65.38,12.92,-0.51,7.03,7.02,-0.27,14.28,-0.56,139.41,-5.45,468.5,0.99,8.71,-0.34,34.62,87.08,-12.79,2.33,-4.48,0.53,99.87,32.27,0.0,2.28,6.44,14.59,99.3,2.48,3.39,3.29,0.0,57.61,88.67,0.0,0.0,0.0,4920.26,-26.0,1450.3,883.01,0.0,635.89,52.01,21.4,108.39,40.88,47.99,49.57,50.43,983.01,96.8,95.12,104.97,82.51,46.59,151.39,452.02,1029.81,0.0,14.7,101.72,99.96,99.04,1.77,35.58,2.46,37.74,76.13,5.49,8.83,94.74,89.43,148.04,28.28,37.79,14.26,26.22,5.56,0.54,0.67,1.11,10.79,1.07,27.48,13.28,1.06,1.39,4.39,83.13,23.26,44.41,16.68,2.74,133.41,1.12,1.95,0.54,0.0,0.0,7863.11,40.76,178.62,22.8,83.22,322.85,41.92,78.46,21.54,-1.2,,,,
(주)메디쎄이,200580,2021-12-01,37817734.0,25219986.0,5111542.0,5111542.0,237392.0,1863040.0,21.53207353238525,-5495.279762721525,9.664443523269783,47.52589806294058,54.95279762721525,-1253.7007256956372,(주)메디쎄이,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2003/10/14,2015/10/20,,20.0,중소기업,UQ,27,제조업,9.66,-3.93,21.84,76.54,0.0,4.72,47.53,10.91,168.75,-2.86,-3.54,14.17,10.33,72.02,20.57,24.57,11.94,11.84,14.14,20.23,24.16,237.64,283.81,4.1,14.7,14.51,17.33,27.98,79.43,3.67,0.97,2.58,1.2,74.44,39.3,1.72,1.21,7.39,15.37,116.37,1.35,2.53,2.12,0.0,58.66,91.31,0.0,0.0,0.0,5503.75,1364.0,1444.56,1253.7,0.0,1132.25,57.79,18.39,136.9,47.16,42.21,66.69,33.31,1353.7,63.3,55.19,245.8,200.6,68.35,157.03,31.0,1189.42,383.27,13.2,49.95,35.25,61.54,14.7,28.59,34.28,24.8,37.18,18.03,12.54,95.63,78.13,149.99,43.62,58.6,14.53,26.41,21.19,0.58,0.71,0.98,11.55,1.39,38.01,9.6,1.05,1.3,5.3,68.92,25.27,63.21,24.28,3.43,106.32,1.28,2.25,0.63,0.0,0.01,13304.65,109.54,203.93,35.18,146.58,653.59,63.95,49.17,50.83,38.42,,,,
(주)메디쎄이,200580,2022-12-01,39365745.0,29454344.0,4575062.0,4575062.0,247122.0,1863040.0,18.513373961039488,-10.495463012922524,4.093346788043939,16.789692111645117,-0.1049546301292252,-1480.9829096530402,(주)메디쎄이,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2003/10/14,2015/10/20,,20.0,중소기업,UQ,27,제조업,4.09,-14.38,25.0,-12.46,-10.5,35.32,16.79,18.31,-14.65,12.75,-24.53,4.32,-0.62,70.01,15.22,18.59,10.11,9.71,11.86,13.71,16.74,201.11,245.57,-7.39,12.09,11.21,13.69,29.99,84.78,0.77,0.37,0.41,1.35,70.46,36.04,1.63,0.46,6.49,16.18,124.66,0.81,5.54,3.57,0.0,64.55,93.71,0.0,0.0,0.0,6511.49,1210.0,516.6,1480.98,0.0,991.17,69.39,19.91,226.74,55.58,30.61,74.82,25.18,1580.98,40.9,39.94,296.94,237.83,60.5,158.3,30.01,659.52,433.24,24.0,33.65,31.23,86.64,2.42,3.93,46.03,11.34,15.15,15.16,14.81,99.89,56.9,144.74,37.4,83.05,9.42,15.06,41.0,0.64,0.74,0.9,13.21,2.19,26.82,13.61,1.0,1.24,5.21,70.11,13.55,30.47,11.7,3.3,110.61,1.76,2.92,0.73,0.0,0.01,12800.4,93.49,212.74,32.52,172.6,600.48,52.0,55.93,44.07,35.74,,,,
(주)메디안디노스틱,233250,2013-12-01,11333160.0,6148342.0,570970.0,827056.0,62907.0,812500.0,9.076414389495604,-87.51995054930404,-71.21060454971702,-79.1258566138835,-0.8192251820849641,-656.7190153846153,(주)메디안디노스틱,32103,  의료용 물질 및 의약품 제조업,1,8,1999/10/18,2017/06/26,,,,,21,제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)메디안디노스틱,233250,2014-12-01,10682068.0,7206200.0,649166.0,1057858.0,81699.0,812500.0,7.945825530300248,13.69529047060265,-5.745017276734821,17.20558160232466,0.2790645373469269,-786.916923076923,(주)메디안디노스틱,32103,  의료용 물질 및 의약품 제조업,1,8,1999/10/18,2017/06/26,,,,UQ,21,제조업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.97,11.99,19.55,6.25,6.08,9.9,9.01,14.68,79.9,130.2,4.96,10.5,6.15,10.01,38.03,88.01,7.55,1.17,0.05,0.63,82.16,12.11,1.13,1.3,6.09,6.98,35.77,1.83,2.44,2.44,0.0,77.08,88.73,0.0,0.0,0.0,4495.21,879.0,-753.55,786.92,20.79,539.17,35.75,27.48,55.63,25.92,64.25,67.46,32.54,886.92,95.25,75.81,234.49,170.05,72.1,66.22,47.91,2112.14,118.13,3.14,48.23,22.6,46.27,25.64,84.36,20.5,31.36,46.49,7.95,7.87,70.55,126.82,195.17,-26.1,-27.08,-8.49,-16.76,10.23,0.51,0.51,0.75,6.66,1.56,164.51,2.22,1.42,1.95,5.16,70.77,9.2,11.74,0.0,7.79,46.86,0.79,0.94,0.99,0.0,0.01,2090.14,0.0,0.0,19.57,36.44,704.4,38.62,28.23,71.77,50.61,,,,
(주)메디안디노스틱,233250,2017-12-01,15551019.0,14068745.0,1496019.0,1496019.0,93022.0,1083767.0,16.082421362688397,130.45245746080357,45.58060293194164,95.23112042407926,0.4141964233384821,-1198.1337316969423,(주)메디안디노스틱,32103,  의료용 물질 및 의약품 제조업,1,8,1999/10/18,2017/06/26,,20.0,중소기업,UQ,21,제조업,2.99,6.25,4.93,-22.26,0.0,2.93,128.59,21.24,0.0,0.0,1.46,0.0,0.0,58.14,9.53,15.7,6.14,5.92,9.76,8.98,14.79,95.75,157.79,-1.44,10.16,6.25,10.29,41.86,90.47,5.95,0.64,-0.85,0.62,85.75,23.55,0.0,0.68,6.33,10.24,0.0,1.16,31.01,4.02,0.0,50.51,98.81,0.0,0.0,0.0,7915.96,980.0,718.17,1285.3,0.0,754.02,44.94,21.89,81.61,35.1,55.06,90.47,9.53,1298.13,60.87,60.87,471.43,368.22,83.05,128.56,27.79,356.88,291.61,36.02,10.54,10.54,0.0,0.0,0.0,35.4,1.93,2.13,9.76,12.85,71.6,89.2,156.54,28.96,143.1,2.76,4.5,14.99,0.62,0.66,0.94,10.05,1.83,21.06,17.34,1.4,1.79,6.32,57.76,13.52,16.36,43.23,5.94,61.43,1.12,1.3,1.14,0.0,0.01,4188.33,63.06,148.45,26.93,55.58,282.26,43.95,49.92,50.08,35.72,,,,
(주)메디안디노스틱,233250,2018-12-01,16119200.0,14862206.0,787917.0,787917.0,929.0,1083767.0,848.1345532831001,-47.33242024332579,3.6536576799243834,5.639884723193145,-0.4733242024332578,-1271.346977717535,(주)메디안디노스틱,32103,  의료용 물질 및 의약품 제조업,1,8,1999/10/18,2017/06/26,,20.0,중소기업,UQ,21,제조업,3.65,-3.27,9.04,-49.02,-47.33,8.82,5.64,8.28,12.29,-1.56,-0.75,10.35,69.05,48.04,4.48,7.63,3.16,2.92,4.98,3.2,5.45,42.71,72.7,-41.13,4.75,3.07,5.22,51.96,95.52,0.92,-0.35,0.36,0.32,94.65,33.59,0.0,-0.37,6.79,11.8,42.32,-2.66,0.31,0.31,0.0,53.5,98.84,0.0,0.0,0.0,5908.96,481.0,384.92,1358.51,0.0,265.0,47.27,21.85,89.65,36.94,52.73,92.2,7.8,1371.35,57.19,57.19,606.2,473.76,186.63,119.03,26.16,430.59,256.15,27.64,8.46,8.46,0.0,0.0,0.0,39.47,1.86,2.02,498.2,13.59,70.77,82.66,147.78,61.14,256.16,4.77,7.45,0.0,0.65,0.68,0.71,9.52,7.54,20.41,17.88,1.41,1.81,6.46,56.49,14.25,14.74,59.6,5.23,69.82,1.21,1.39,1.19,0.0,0.01,4511.3,70.81,163.81,27.99,61.89,341.35,43.71,73.56,26.44,17.47,,,,
