회사명,거래소코드,회계년도,산업코드,산업명,업종코드,소속코드,설립일,상장일,상장폐지일,기업규모코드,기업규모명,감사의견코드,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),총자본증가율,유형자산증가율,유동자산증가율,영업이익증가율,순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,총자본순이익률,자기자본영업이익률,자기자본순이익률,자본금영업이익률,자본금순이익률,조세 대 조세차감전순이익률,기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),CPS(Cash flow Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,매출채권 대 상,제품비율,매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,상품,제품회전률,원,부재료회전률,재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,감사의견
(주)굿센,243870,Dec-20,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,8,2004-09-30,2016-10-31,,20,중소기업,UQ,62,정보통신업,-10.1639044,94.77,-5.38,0,,0,-0.281612237,44.28,125.99,4.11,-12.35,38.59,36.64,31.84,3.07,4.75,3.04,2.79,4.31,6.34,9.81,49.37,76.31,21.94,6.74,3.46,5.35,68.16,96.93,3.01,2.67,-0.03,0.21,94.27,48.28,0,2.67,8.45,24.21,7.58,4.34,14.74,12.11,0,169.29,261.14,0,0,0,6800.46,577,1075.57,2064.13,0,209.01,33.07,0,49.41,33.07,66.93,46.42,53.58,777.05,144.18,143.39,62.02,62.02,29.36,0,0,218.59,0,0,115.42,114.86,98.66,0.56,0,-20.25,19.2,41.36,1.04,3.28,123.31,20.64,35.44,74.66,84.63,7.89,22.01,4.23,4.4,1.15,0.91,1.13,2.06,16.06,1.62,19.74,18.49,2.82,2.85,270.08,1.35,0,0,270.08,7.96,45.84,1.34,22.04,1.07,0,0.03,7721.77,101.6,154.08,63.28,2257.83,0,65.94,73.29,26.71,7.2,,,,
(주)굿센,243870,Dec-21,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,8,2004-09-30,2016-10-31,,20,중소기업,UQ,62,정보통신업,157.0919714,176.39,218.78,0,,0,135.8305371,111.01,45.05,43.42,126.61,47.13,8.9,25.74,6.04,15.36,7.17,6.85,17.42,15.7,39.9,147.8,375.64,17.55,19.68,9.28,23.58,74.26,93.96,16.36,1.99,0.09,0,82.28,34.39,0,1.91,4.15,22.36,8.61,4,6.84,10.63,0,87.23,112.77,0,0,0,10865.78,3192,-4874.66,934.03,0.05,656.7,41,0,69.5,41,59,42.58,57.42,1034.03,138.55,112.94,85.85,85.85,35.19,0,0,279.51,0,0,134.84,112.16,72.92,22.68,0,-6.76,26.11,61.32,2.67,12.26,38.46,9.34,34.19,53.98,90.16,-25.63,-56.36,-14.72,-18.68,3.04,1.13,1.54,2.6,24.45,2.01,19.76,18.47,2.92,2.92,0,0,0,0,0,7.56,48.25,1.85,18.7,1.29,0,0.03,16063.88,147.38,226.7,51.21,3261.17,0,65.01,55.03,44.97,23.63,,,,
(주)굿센,243870,Dec-22,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,8,2004-09-30,2016-10-31,,20,중소기업,UQ,62,정보통신업,10.7859675,169.65,-6.08,0,,0,3.154414947,5.93,-46.66,13.76,22.51,-6.88,-26.49,27.12,12.61,1.61,10.36,9.98,1.27,24.33,3.11,255.5,32.62,11.48,2.5,14.51,1.85,72.88,87.39,-10.79,1.55,0,0,98.25,27.6,0,1.51,4.73,18.4,7.04,2.08,5.36,5.85,0,87.62,112.38,0,0,0,9191.56,164,1498.09,966.65,0,1159.08,34.76,0,53.28,34.76,65.24,39.65,60.35,1066.65,164.54,131.25,69.11,69.11,11.75,0,0,275.92,0,0,152.21,126.85,66.04,25.36,0,-15.53,28.38,71.57,6.25,2.18,35.93,9.67,47.65,78.66,88.66,-16.26,-34.57,-9.81,-13.03,8.16,0.79,1.15,1.93,20.26,1.34,11.78,30.99,2.1,2.1,0,0,0,0,0,4.25,85.93,1.27,7.3,0.91,0,0.02,9747.73,78.61,211.1,28.05,615.45,0,37.24,75.83,24.17,4.32,,,,
(주)길교이앤씨,456700,Dec-13,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004-10-20,2023-07-26,,,,UQ,72,"전문, 과학 및 기술 서비스업",-51.0842163,-20.19,85.2,0,,23.31,-41.22494227,14.52,0,0,-8.04,0,0,26.22,11.92,9.64,21.23,20.41,16.5,43.79,35.41,503.07,406.81,23.26,15.89,22.51,18.2,73.78,88.08,0.38,-0.35,0,0.09,87.77,9.35,0.29,-0.4,3.72,38.07,115.47,-1.14,3.69,3.69,0,89.23,92.59,20,1.48,4.92,422144.57,40681,80860.35,1249.87,2.27,50306.52,63.43,3.02,173.43,61.51,36.57,47.64,52.36,1349.87,76.77,64.33,147.01,142.57,65.52,715.92,9.44,227.95,0,314.07,109.91,90.57,0,19.34,45.43,20.28,5.04,10.57,95.6,999999999,44.11,12.5,32.78,25.62,61.58,29.28,304.5,15.33,10.29,0,1.71,1.89,3.67,42.21,3.21,29.49,12.38,3.05,3.16,85.93,4.25,0,85.93,0,11.71,31.17,3.9,7.25,1.7,0.01,0.04,6085.73,0,0,35.8,196.11,0,24.03,34.35,65.65,40.11,,,,
(주)길교이앤씨,456700,Dec-14,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004-10-20,2023-07-26,,,,UQ,72,"전문, 과학 및 기술 서비스업",5.267360495,-1.73,6.34,0,,-66.74,0.377456101,11.64,0,0,3.4,0,0,33.45,18.6,14.63,30.7,30.14,23.71,64.82,50.99,876.58,689.6,23.09,23.31,33.06,26.01,66.55,81.4,0.15,-0.25,0,0.04,81.37,8.81,0.34,-0.3,2.43,32.91,206.78,-0.74,3.33,3.33,0,99.2,106.24,0,0,0,471293.27,100580,84463.82,1439.47,2.93,87657.85,64.08,0.94,178.37,63.47,35.92,45.43,54.57,1354.97,79.08,61.78,153.1,151.65,91.36,2874.54,2.72,251.48,0,1143.06,120.13,92.13,0,28,57.24,22.22,4.78,10.53,184.37,999999999,48.26,14.39,39.34,22.36,57.37,50.78,579.37,27.71,17.54,0,1.62,1.78,3.48,47.13,3.03,25.03,14.59,2.54,2.59,130.38,2.8,0,130.38,0,10.39,35.13,4.47,9.19,1.53,0.01,0.04,8022.17,0,0,44.83,263.06,0,28.37,25.42,74.58,51.58,,,,
(주)길교이앤씨,456700,Dec-15,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004-10-20,2023-07-26,,,,UQ,72,"전문, 과학 및 기술 서비스업",28.89327901,-3.93,41.87,0,,580.64,53.31192401,-5.16,0,0,5.75,0,0,38.72,19.93,16.16,26.63,26.1,21.16,51.91,42.09,890.79,722.36,22.23,20.72,28.67,23.25,61.28,80.07,0.54,-0.33,0,0.09,79.66,12.64,0.39,-0.42,1.76,30.85,297.17,-0.88,7.08,3.53,0,99.48,104.07,0,0,0,446979.75,131338,67945.5,2161.82,4.4,89078.63,70.53,4.53,239.29,67.33,29.47,54.03,45.97,2077.32,54.55,45.96,196.6,187.69,113.34,614.13,9.22,528.21,0,116.27,85.07,66.39,0,18.68,29.13,34.65,1.23,2.28,265.6,999999999,56.23,21.62,51.71,24.66,78.54,43.12,1609.67,19.82,17.05,0,1.31,1.44,2.6,44.7,2.63,25.61,14.25,1.93,1.99,63.46,5.75,0,63.46,0,7.02,51.97,4.05,8.97,1.23,0.02,0.02,8683.6,0,0,37.65,296.41,0,32.38,31.31,68.69,49.91,,,,
(주)길교이앤씨,456700,Dec-16,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004-10-20,2023-07-26,,,,UQ,72,"전문, 과학 및 기술 서비스업",-13.66445663,11.78,-20.67,0,,15.35,-60.60285597,-9.77,0,0,3.1,0,0,30.87,8.09,1.51,9.43,9.11,1.71,22.53,4.22,326.14,61.08,60.83,1.4,10.22,1.91,69.13,91.91,-4.57,-0.27,0,0.04,96.49,14.38,0.36,-0.28,1.14,28.38,254.57,-0.52,1.2,1.24,0,98.68,110.32,0,0,0,403306.88,11106,107864.48,902.91,2.49,32614.38,64.8,6.59,184.11,60.53,35.2,24.66,75.34,818.41,142.75,82.07,113.47,105.99,62.58,330.79,55.5,315.7,0,104.78,305.57,231.63,0,73.94,237.07,7.69,1.53,6.2,536.57,999999999,27.2,9.03,60.28,28.53,71.24,35.15,1732.41,26.48,21.8,0,1.13,1.26,2.79,40.33,1.89,27.7,13.18,1.66,1.75,30.5,11.97,0,30.5,0,6.6,55.34,3.5,7.8,0.99,0.11,0.02,4607.91,0,0,23.14,140.71,0,19.04,73.09,26.91,7.95,,,,
(주)길교이앤씨,456700,Dec-17,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004-10-20,2023-07-26,,,,UQ,72,"전문, 과학 및 기술 서비스업",-13.80399435,-6.56,-16.55,0,,60.44,91.23240788,18.5,0,0,-8.74,0,0,38.04,19.01,15.62,29.95,29.41,24.16,76.25,62.65,908.74,746.65,20.63,23.73,34.06,27.99,61.96,80.99,0.21,-0.28,0,0.09,80.9,14.16,0.57,-0.34,1.1,36.82,390.3,-0.7,6.94,6.93,0,99.31,105.4,0,0,0,477922.82,135755,-56121.95,1649.56,2.22,90873.58,62.74,12.66,168.35,54.79,37.26,54.7,45.3,1565.06,68.12,51.79,223.69,195.36,100.43,246.09,22.9,532.68,0,46.2,82.8,51.27,0,31.54,49.73,34.69,1.77,3.23,259,999999999,57.66,16.5,41.28,23.38,51.52,19.96,512,9.04,5.41,0,1.55,1.79,4.01,47.79,2.52,37.71,9.68,2.42,2.67,25.91,14.09,0,25.91,0,9.3,39.25,4.28,9.05,1.44,0,0.02,9242.05,0,0,53.84,302.05,0,32.23,35.77,64.23,48.47,,,,
(주)길교이앤씨,456700,Dec-18,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004-10-20,2023-07-26,,,,UQ,72,"전문, 과학 및 기술 서비스업",-20.5520694,0,0,0,,0,6.497929522,0,0,0,0,0,0,33.61,15.39,12.86,24.75,24.03,20.09,32.77,27.39,546.24,456.56,38,19.37,29.01,24.25,66.39,84.61,5.12,-0.46,0,0.04,80.51,18.13,0.28,-0.54,0.77,20.81,326.66,-2.67,0,0,0,99.35,105.07,0,0,0,354946.89,0,-55677.32,1751.25,3.65,54624.49,57.96,0.39,137.89,57.74,42.04,73.33,26.67,1666.75,57.33,56.75,223.54,222.67,53.43,19275.93,0.7,423.62,0,4550.31,36.37,35.36,0,1.01,2.32,32.03,0,0,3649.74,999999999,77.05,17.51,37.12,26.92,53.05,-91.84,0,-24.5,-15.69,0,1.56,1.89,2.13,35.49,5.85,15.33,23.81,2.69,2.7,697.41,0.52,0,697.41,0,3.62,100.88,3.71,6.61,1.86,0,0.01,7868.04,0,0,57.69,244.03,0,36.94,41.57,58.43,34.82,,,,
(주)길교이앤씨,456700,Dec-19,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004-10-20,2023-07-26,,,,UQ,72,"전문, 과학 및 기술 서비스업",40.20858002,30.21,65.45,0,,-90.33,33.7438652,-5.8,0,0,5.4,0,0,36.28,19.61,16.82,24.47,24.02,20.6,33.67,28.87,655.78,562.43,15.51,20.63,27.35,23.46,63.72,80.39,0.17,0.02,0,0.06,80.34,25.49,0.15,0.03,2.98,36.05,129.21,0.09,7.34,14.68,0,99.51,103.79,0,0,0,334342.95,0,63259.2,2313.68,0.13,65578.35,68.4,0.02,216.44,68.38,31.6,69.95,30.05,2229.18,45.18,42.25,271.46,271.39,107.94,241418.13,0.04,597.49,0,40405.44,42.96,36.02,29.29,6.94,11.24,43.2,5.5,7.86,51.03,938.02,72.6,23.14,52.3,29.35,87.11,3.96,21.64,1.19,1.13,928.87,1.22,1.39,1.72,33.43,4.28,15.54,23.49,1.91,1.92,1198.02,0.3,0,1198,0,3.08,118.4,3.41,5.41,1.37,0,0.01,9146.59,0,0,47.83,217.87,64754.63,45.59,45.19,54.81,36.89,,,,
(주)길교이앤씨,456700,Dec-20,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004-10-20,2023-07-26,,,,UQ,72,"전문, 과학 및 기술 서비스업",-19.90231613,-0.11,-27.75,0,,0,-14.80526555,-10.24,0,0,-2.91,0,0,38.3,21.01,16.79,22.65,21.97,17.55,30.54,24.41,630.47,503.76,23.67,17.22,24.17,19.31,61.7,78.99,0.9,-0.32,0,0.16,78.36,27.78,0.1,-0.4,3.21,22.97,132.79,-1.18,5.44,5.61,0,99.43,104.45,0,0,0,300102.54,0,89187.21,1983.64,0.24,63046.57,61.69,0,161.06,61.69,38.31,74.4,25.6,1899.14,51.49,47.29,324.78,324.78,129.86,0,0,304.39,0,0,34.41,25.53,30.18,8.88,15.47,42.7,7.3,9.82,62.2,999999999,77.71,19.84,62.56,33.07,76.82,116.63,408.77,29.86,25.4,0,1.05,1.15,1.45,30.01,3.72,15.14,24.11,1.6,1.6,12197.31,0.03,0,12195.16,0,3.35,108.83,3.02,4.29,1.19,0,0.01,8814.67,0,0,57.55,210.19,79233.01,48.95,45.02,54.98,34.29,,,,
(주)길교이앤씨,456700,Dec-21,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004-10-20,2023-07-26,,,,UQ,72,"전문, 과학 및 기술 서비스업",-1.038513515,-7.75,2.26,0,,0,2.73694239,-30.17,0,0,-6.36,0,0,25.53,2.1,2.48,2.06,1.73,2.05,2.29,2.7,44,51.98,-15.9,2.12,1.92,2.27,74.47,97.9,-0.09,0.09,0,0.17,98.01,27.99,0.14,0.09,3.54,24.77,191.14,0.31,7.08,6.18,0,99.44,104.33,0,0,0,209573.19,0,-17098.18,2035.62,0.24,4400.21,63.75,0,175.89,63.75,36.25,77.24,22.76,1951.12,46.93,43.92,364.98,364.98,115.77,0,0,367.53,0,0,29.47,22.62,34.46,6.86,11.44,46.29,5.71,7.39,4.31,23.11,80.58,20.36,76,45.17,108.64,62.68,250.07,14.27,17.2,23.13,0.83,0.91,1.09,20.96,3.41,9.67,37.76,1.32,1.32,0,0,0,0,0,2.85,127.92,2.21,3.12,1.02,0,0.01,4633.24,0,0,30.57,119.77,57024.55,36.85,75.05,24.95,6.73,,,,
(주)길교이앤씨,456700,Dec-22,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004-10-20,2023-07-26,,,,UQ,72,"전문, 과학 및 기술 서비스업",7.49220474,2.94,10.97,0,,0,4.649278962,22.27,0,0,1.37,0,0,24.04,2.8,3.54,3.3,2.74,3.46,3.6,4.54,71.86,90.71,5.08,3.24,3.03,3.82,75.96,97.2,0.84,-0.22,0,0.22,96.4,25.23,0.09,-0.23,2.89,26.63,174.57,-0.92,5.27,5.66,0,99.47,104.14,0,0,0,256234.85,0,-433.71,2126.34,0.74,7186.18,65.82,0,192.56,65.82,34.18,75.19,24.81,2041.84,45.46,43.57,305.5,305.5,111.88,0,0,588.69,0,0,32.99,28.65,74.26,4.34,7.37,44.27,6.16,8.19,8.15,999999999,78.31,21.26,66.3,35.98,96.44,-13.01,-52.42,-3.23,-3.42,0,0.98,1.08,1.28,25.62,4.1,12.02,30.37,1.51,1.51,0,0,0,0,0,2.58,141.63,2.78,3.92,1.16,0,0.01,5230.85,0,0,32.11,131.36,102065.31,34.02,72.34,27.66,10.41,,,,
(주)나눔테크,244880,Dec-14,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2005-08-31,2016-06-01,,20,중소기업,,27,제조업,-50.75236191,,,0,,,-67.62074241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)나눔테크,244880,Dec-15,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2005-08-31,2016-06-01,,20,중소기업,UQ,27,제조업,-6.953836759,0,0,0,,0,-7.198870421,0,0,0,0,0,0,47.16,-4.47,-4.44,-3.19,-3.9,-3.87,-7.91,-7.85,-23.48,-23.3,0,-3.1,-4.04,-4.01,52.84,104.47,0.05,0.89,0.22,0.86,104.31,13.69,0.1,0.83,6.82,23.26,68.86,1.53,3.52,3.52,0,-6.57,68.44,0,0,0,52511.31,-2889,1912.9,196.87,7.34,-2347.5,65.86,24.91,192.89,49.45,34.14,49.31,50.69,296.87,69.24,57.23,163.25,122.59,34.3,117.07,64.28,641.07,326.86,18.26,102.81,81.81,79.76,20.99,40.57,25.52,42.07,85.31,-2.64,-3.98,32.7,1.97,75.51,39.15,110.76,6.27,7.55,3.18,3.64,-5.04,0.87,0.9,1.77,5.25,1.72,29.11,12.54,1.32,1.76,5.32,68.65,14.84,10.17,44.75,4.54,80.37,2.55,3.37,0.82,0,0.01,1216.4,0,0,16.29,64.05,12151.87,18.68,78.31,21.69,-23.75,,,,
(주)나눔테크,244880,Dec-16,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2005-08-31,2016-06-01,,20,중소기업,UQ,27,제조업,-5.664217034,-7.98,-2.88,0,,10.4,6.374997453,20.34,0,0,-11.04,0,0,52.56,3.12,2.9,3.97,3.37,3.13,6.44,5.99,13.16,12.22,16.62,3.79,3.47,3.23,47.44,96.88,0.19,0.61,0.04,1.32,96.76,15.16,0.16,0.62,3.76,15.74,103.93,1.38,3.89,3.32,0,5.81,38.48,0,0,0,63193.78,57,7753.9,57.9,6.43,1974.08,67.8,28.31,210.58,48.61,32.2,55.6,44.4,157.9,57.91,55.36,162.05,116.17,23.6,81.06,73.94,505.93,395.36,16.02,79.85,75.25,0,4.6,9.85,25.96,33.16,59.65,2.69,6.43,20.39,0.58,61.84,30.73,87.81,19.17,25.66,8.51,7.65,5.12,1.08,1.11,2.06,4.21,2.27,35.6,10.25,1.62,2.2,6.08,60.01,21.89,11.86,29.06,6.2,58.92,3.25,4.22,1,0,0.01,1796.67,43.82,191.12,25.51,105.55,60392.27,22.93,65.43,34.57,12.66,,,,
(주)나눔테크,244880,Dec-17,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2005-08-31,2016-06-01,,20,중소기업,UQ,27,제조업,20.95965437,-9.93,25.6,0,,-12.03,46.28613119,34.02,61.3,12.2,11.19,19.45,-0.31,60.21,14.58,16.85,20.23,19.68,22.74,31.76,36.69,61.75,71.35,-4.96,22.85,20.19,23.33,39.79,85.42,1.39,0.08,-0.42,0.56,84.43,14.45,0.09,0.09,2.55,14.6,129.01,0.29,3.03,2.55,0,34.86,57.19,0,0,0,2117.32,442,505.36,130.98,6.8,308.74,70.4,19.83,237.85,56.44,29.6,67.24,32.76,230.98,44.02,39.91,272.48,218.45,57.78,81.6,31.33,964.68,292.07,8.46,48.72,38.42,70.59,10.29,15.53,44.56,19.96,29.68,29.77,197.07,38.13,1.31,51.29,22.8,78.93,62.14,102,20.35,16.51,179.02,1.35,1.38,2.18,4.23,3.55,66.21,5.51,1.95,2.55,8.26,44.16,34.46,14.37,44.65,10.16,35.91,4.39,6.21,1.32,0,0.01,3251.46,70.68,228.3,38.17,202.82,15836.83,30.96,40.44,59.56,54.42,,,,
(주)나눔테크,244880,Dec-18,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2005-08-31,2016-06-01,,20,중소기업,UQ,27,제조업,18.60232914,-5.06,31.79,0,,66.55,30.62610774,9.23,25.09,8.7,-12.77,0.5,-3.03,66.69,25.17,20.97,31.89,31.01,25.84,43.72,36.43,112.14,93.44,16.19,25.31,31.41,26.17,33.31,74.83,-0.31,-0.43,0.23,0.63,75.78,15.53,0.21,-0.56,2.29,14.16,157.86,-1.84,3.21,2.38,0,38.7,64.32,0,0,0,2312.83,199,463.03,180.26,3.82,582.2,78.23,25.06,359.35,58.62,21.77,74.06,25.94,280.26,29.39,26.56,433.73,325.03,88.48,59.46,32.57,630.52,232.77,9.43,35.03,24.35,42.51,10.67,13.13,60.19,9.9,13.36,90.05,999999999,47.63,1.8,60.59,20.58,88.04,91.63,240.16,23.77,20.94,0,1.23,1.25,1.74,4.46,4.24,79.83,4.57,1.65,2.14,7.24,50.44,27.37,13.98,39.34,10.68,34.18,4.86,7.34,1.28,0,0.01,4420.92,88.42,229.43,43.76,290.47,44782.41,38.54,31.35,68.65,54.43,,,,
(주)나눔테크,244880,Dec-19,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2005-08-31,2016-06-01,,20,중소기업,UQ,27,제조업,28.57482476,-4.8,38.12,0,,5.3,38.82221613,18.59,-2.75,20,-5.74,-1.18,-0.35,65.74,23.65,21.35,28.84,27.86,25.16,36,32.51,120.48,108.8,16.49,24.24,27.88,25.17,34.26,76.35,1.8,-0.78,0.65,0.48,75.15,15.83,0.16,-1.02,1.09,8.99,192.48,-4.07,0.95,0.78,0,55.84,74.3,0,0,0,2709.92,579,671.55,289.06,3.09,640.78,84.04,19.11,526.58,67.98,15.96,79.96,20.04,389.06,19.96,19.49,464.45,375.71,76.89,47,24.35,525.62,196.6,8.94,25.06,22.63,0,2.43,2.95,65.95,5.39,6.74,484.09,999999999,59.41,2.89,69.18,15.7,95.41,108.87,404.85,21.81,20.83,0,1.18,1.18,1.52,5.1,5.21,72.88,5.01,1.45,1.84,6.69,54.56,27.08,13.56,28.67,12.61,28.95,6.37,9.16,1.18,0,0.01,5159.19,85.99,226.73,39.71,356.05,110643.51,37.92,32.12,67.88,56.31,,,,
(주)나눔테크,244880,Dec-20,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2005-08-31,2016-06-01,,20,중소기업,UQ,27,제조업,0.677243197,9.99,-2.58,0,,-15.39,14.92944953,-35.01,-28.62,-5,17.83,-31.59,9.45,65.06,18.5,17.54,13.71,12.55,11.9,14.65,13.89,61.26,58.08,12.87,10.83,12.62,11.96,34.94,81.5,1.4,-1.57,-0.69,0.08,80.75,23.34,0.28,-1.88,1.59,8.94,135.11,-7.41,3.05,2.22,0,61.58,77.64,0,0,0,1761.22,309,332.62,347.14,5.15,325.81,81.32,16.59,435.38,67.83,18.68,91.28,8.72,447.14,20.46,20.06,1182.23,986.06,143.95,13.65,18.13,471.8,40.93,2.89,9.55,7.54,50,2.02,2.47,74.44,3.06,3.35,133.85,999999999,70.87,3.47,121.89,25.54,146.44,221.05,630.12,19.27,28.51,0,0.68,0.68,0.79,3.31,4.72,74.44,4.9,0.82,1,4.59,79.49,16.27,9.17,21.18,14.48,25.21,3.92,5.81,0.71,0,0.01,3498.5,61.38,155.11,26.75,219.51,158731.31,39.57,49.25,50.75,44.33,,,,
(주)나눔테크,244880,Dec-21,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2005-08-31,2016-06-01,,20,중소기업,UQ,27,제조업,23.33515969,1.51,25.82,0,,13.94,19.65888282,44.46,25.76,8.77,12.53,32.81,1.92,57.29,20.41,18.38,18.75,17.85,16.07,19.88,17.9,97.63,87.9,16.51,15.19,18.02,16.22,42.71,79.59,1.45,-1.01,1.2,0.5,78.66,18.56,0.19,-1.26,1.55,10.61,135.78,-8.65,0.99,0.66,0,67.89,81.31,0,0,0,2544.33,467,367.78,435.04,3.44,519.25,82.96,15.03,486.77,70.49,17.04,88.56,11.44,535.04,19.24,19.22,733.45,623.23,88.65,62.7,17.4,504.97,287.32,12.42,12.92,12.77,0,0.14,0.18,71.65,1.24,1.4,1320.05,999999999,72.01,4.35,94.02,20.32,125.17,95.27,879,10.9,13.76,0,0.87,0.88,0.97,4.78,8.56,84.94,4.3,1.06,1.26,6.77,53.95,24.87,14.53,25.8,17.01,21.46,4.92,7.95,0.96,0,0.01,4785.84,77.19,206.01,29.67,306.06,68369155.14,37.47,39.91,60.09,49.04,,,,
(주)나눔테크,244880,Dec-22,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2005-08-31,2016-06-01,,20,중소기업,UQ,27,제조업,26.05352101,6.07,30.79,0,,83.57,21.841847,10.4,0.04,20.97,3.01,-8.73,-14.15,59.26,25.17,22.13,20.69,19.46,17.11,22.39,19.69,132.91,116.86,17.39,15.98,19.65,17.28,40.74,74.83,1.44,-1.47,0.32,0.67,74.23,18.35,0.23,-1.92,1.79,12.42,141.89,-8.69,1.94,3.1,0,73.65,84.66,0,0,0,2809.03,621,448.64,551.91,3.56,706.9,86.07,21.09,618.06,67.92,13.93,85.6,14.4,651.91,16.27,15.96,676.9,534.13,62.43,33.19,24.75,233.67,489.32,14.2,16.82,14.85,62.5,1.97,2.29,73.36,3.93,4.6,228.81,999999999,72.47,5.52,109.51,19.79,142.73,70,256.15,10.08,14.53,0,0.77,0.78,0.89,5.28,5.91,36.44,10.02,0.91,1.12,4.95,73.8,40.92,8.12,18.31,11.35,32.17,5.05,8.46,0.8,0,0.01,5791.8,77.22,188.02,28.48,380.8,82739980.86,41.07,34.25,65.75,53.87,,,,
(주)나라소프트,288490,Dec-16,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,8,2002-12-09,2018-11-23,,0,,,58,정보통신업,-91.95549889,,,0,,,-99.59201219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
